Partner,Type,Destination,Hotel/Vessel,Room/Cabin name,Room/Cabin description (with html),Room/Cabin Description,Image,Size,Bed Configurations,Bathroom Type,Bath,Balcony,Log Burner/Fireplace,Ability to add an extra bed,Tea/Coffee Making Facilities,Fridge/Mini Bar,Private Jacuzzi/Hot Tub,WiFi in Room,TV,Sound System,Private Lounge Area,Private Dining Area,Room/Cabin Description,Hairdryer,Do they use renewable energy? ,Aircon
,Cabin ,Antarctica,Silver Wind,Royal Suite,"<ul><li>Option of 1 or 2 bedroom configuration</li><li style=""--tw-shadow: 0 0 #0000; --tw-ring-inset: var(--tw-empty,/*!*/ /*!*/); --tw-ring-offset-width: 0px; --tw-ring-offset-color: #fff; --tw-ring-color: rgba(66, 153, 225, 0.5); --tw-ring-offset-shadow: 0 0 #0000; --tw-ring-shadow: 0 0 #0000;"">Cabin size of 610ft² (57m²)</li><li>Large glass door connecting to veranda with patio furniture (suite 601 only, suite 600 does not have a balcony)</li><li>Twin or queen-sized beds</li><li>Living room with sitting area</li><li>Separate dining area</li><li>Private ensuite facilities with hair dryer</li><li>Writing desk, flat screen TV, Bang &amp; Olufsen audio system, coffee machine, personal safe</li><li>In Suite 601 the veranda is 126ft² (12m²) and forward facing.&nbsp; When booked as a 2 bedroom configuration the second bedroom's veranda is 175ft² (16.5m²)</li></ul>↵","Option of 1 or 2 bedroom configurationCabin size of 610ft² (57m²)Large glass door connecting to veranda with patio furniture (suite 601 only, suite 600 does not have a balcony)Twin or queen-sized bedsLiving room with sitting areaSeparate dining areaPrivate ensuite facilities with hair dryerWriting desk, flat screen TV, Bang & Olufsen audio system, coffee machine, personal safeIn Suite 601 the veranda is 126ft² (12m²) and forward facing.  When booked as a 2 bedroom configuration the second bedroom's veranda is 175ft² (16.5m²)↵",https://imgix.swoop-antarctica.com/SSEA_3_SSEA_RTD_SILVER-WIND_ROYAL-SUITE.jpg,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
,Cabin ,Antarctica,Silver Wind,Veranda Suite,"<ul><li style=""--tw-shadow: 0 0 #0000; --tw-ring-inset: var(--tw-empty,/*!*/ /*!*/); --tw-ring-offset-width: 0px; --tw-ring-offset-color: #fff; --tw-ring-color: rgba(66, 153, 225, 0.5); --tw-ring-offset-shadow: 0 0 #0000; --tw-ring-shadow: 0 0 #0000;"">Twin or queen-sized beds</li><li style=""--tw-shadow: 0 0 #0000; --tw-ring-inset: var(--tw-empty,/*!*/ /*!*/); --tw-ring-offset-width: 0px; --tw-ring-offset-color: #fff; --tw-ring-color: rgba(66, 153, 225, 0.5); --tw-ring-offset-shadow: 0 0 #0000; --tw-ring-shadow: 0 0 #0000;"">Cabin size of 246ft² (22.5m²)</li><li>Large glass door connecting to 49ft² (4.5m²) veranda with patio furniture</li><li>Sitting area</li><li>Private ensuite facilities with hair dryer</li><li>Writing desk, flat screen TV, personal safe</li></ul>↵","Twin or queen-sized bedsCabin size of 246ft² (22.5m²)Large glass door connecting to 49ft² (4.5m²) veranda with patio furnitureSitting areaPrivate ensuite facilities with hair dryerWriting desk, flat screen TV, personal safe↵",https://imgix.swoop-antarctica.com/SSEA_3_SSEA_RTD_SILVER-WIND_VERANDA-SUITE.jpg,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
,Cabin ,Antarctica,Silver Wind,Vista Suite,"<ul><li style=""--tw-shadow: 0 0 #0000; --tw-ring-inset: var(--tw-empty,/*!*/ /*!*/); --tw-ring-offset-width: 0px; --tw-ring-offset-color: #fff; --tw-ring-color: rgba(66, 153, 225, 0.5); --tw-ring-offset-shadow: 0 0 #0000; --tw-ring-shadow: 0 0 #0000;"">Twin or queen-sized beds<br style=""--tw-shadow: 0 0 #0000; --tw-ring-inset: var(--tw-empty,/*!*/ /*!*/); --tw-ring-offset-width: 0px; --tw-ring-offset-color: #fff; --tw-ring-color: rgba(66, 153, 225, 0.5); --tw-ring-offset-shadow: 0 0 #0000; --tw-ring-shadow: 0 0 #0000;""></li><li style=""--tw-shadow: 0 0 #0000; --tw-ring-inset: var(--tw-empty,/*!*/ /*!*/); --tw-ring-offset-width: 0px; --tw-ring-offset-color: #fff; --tw-ring-color: rgba(66, 153, 225, 0.5); --tw-ring-offset-shadow: 0 0 #0000; --tw-ring-shadow: 0 0 #0000;"">Cabin size of 240ft² (22m²)</li><li>Large panoramic window</li><li>Sitting area</li><li>Private ensuite facilities with hair dryer</li><li>Writing desk, flat screen TV</li><li>Please note that, as an exception, Vista Suite number 738 has a French balcony instead of a panoramic window</li></ul>↵","Twin or queen-sized bedsCabin size of 240ft² (22m²)Large panoramic windowSitting areaPrivate ensuite facilities with hair dryerWriting desk, flat screen TVPlease note that, as an exception, Vista Suite number 738 has a French balcony instead of a panoramic window↵",https://imgix.swoop-antarctica.com/SSEA_3_SSEA_RTD_SILVER-WIND_VISTA-SUITE.jpg,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
,Cabin ,Antarctica,Silver Wind,Deluxe Veranda Suite,"<ul><li style=""--tw-shadow: 0 0 #0000; --tw-ring-inset: var(--tw-empty,/*!*/ /*!*/); --tw-ring-offset-width: 0px; --tw-ring-offset-color: #fff; --tw-ring-color: rgba(66, 153, 225, 0.5); --tw-ring-offset-shadow: 0 0 #0000; --tw-ring-shadow: 0 0 #0000;"">Twin or queen-sized beds</li><li style=""--tw-shadow: 0 0 #0000; --tw-ring-inset: var(--tw-empty,/*!*/ /*!*/); --tw-ring-offset-width: 0px; --tw-ring-offset-color: #fff; --tw-ring-color: rgba(66, 153, 225, 0.5); --tw-ring-offset-shadow: 0 0 #0000; --tw-ring-shadow: 0 0 #0000;"">Cabin size of 246ft² (22.5m²)</li><li>Large glass door connecting to 49ft² (4.5m²) veranda with patio furniture</li><li>Sitting area</li><li>Private ensuite facilities with hair dryer</li><li>Writing desk, flat screen TV, personal safe</li><li>A more centrally located position within the ship than the otherwise identical Veranda Suite</li></ul>↵","Twin or queen-sized bedsCabin size of 246ft² (22.5m²)Large glass door connecting to 49ft² (4.5m²) veranda with patio furnitureSitting areaPrivate ensuite facilities with hair dryerWriting desk, flat screen TV, personal safeA more centrally located position within the ship than the otherwise identical Veranda Suite↵",https://imgix.swoop-antarctica.com/SSEA_3_SSEA_RTD_SILVER-WIND_VERANDA-SUITE.jpg,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
,Cabin ,Antarctica,Silver Wind,Medallion Suite,"<ul><li>Twin or queen-sized beds<br></li><li style=""--tw-shadow: 0 0 #0000; --tw-ring-inset: var(--tw-empty,/*!*/ /*!*/); --tw-ring-offset-width: 0px; --tw-ring-offset-color: #fff; --tw-ring-color: rgba(66, 153, 225, 0.5); --tw-ring-offset-shadow: 0 0 #0000; --tw-ring-shadow: 0 0 #0000;"">Cabin size of 316ft² (29m²)</li><li>Living room with sitting area</li><li>Private ensuite facilities with hair dryer<br></li><li>Writing desk, flat screen TV, Bang &amp; Olufsen audio system, coffee machine, personal safe</li><li>Please note that, as an exception, Suites 801-804 have a large glass door connecting to veranda with patio furniture, and Suite 741 (667ft² / 62m²) does not have a walk out veranda. Instead, it has a French balcony, separate dining area and full-size bath</li></ul>↵","Twin or queen-sized bedsCabin size of 316ft² (29m²)Living room with sitting areaPrivate ensuite facilities with hair dryerWriting desk, flat screen TV, Bang & Olufsen audio system, coffee machine, personal safePlease note that, as an exception, Suites 801-804 have a large glass door connecting to veranda with patio furniture, and Suite 741 (667ft² / 62m²) does not have a walk out veranda. Instead, it has a French balcony, separate dining area and full-size bath↵",https://imgix.swoop-antarctica.com/SSEA_3_SSEA_RTD_SILVER-WIND_MEDALLION-SUITE2.jpg,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
,Cabin ,Antarctica,National Geographic Resolution,Category 07 - Superior Balcony,"<ul><li>Large balcony suite with substantial balcony</li><li>Located on the Bridge Deck, mid-ship location</li><li>430ft&sup2; / 40m&sup2;&nbsp;</li><li>Large sliding doors onto balcony</li><li>Separated seating area with sofa bed</li><li>Bathtub with separate shower</li><li>Walk-in closet</li></ul>↵","Large balcony suite with substantial balconyLocated on the Bridge Deck, mid-ship location430ft² / 40m² Large sliding doors onto balconySeparated seating area with sofa bedBathtub with separate showerWalk-in closet↵",https://imgix.swoop-antarctica.com/LIN_4_LIN_RTD_ENDURANCE_CABIN-CAT7.jpg,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
,Cabin ,Antarctica,National Geographic Resolution,Category 06 - Junior Balcony Suite,"<ul><li>Expansive junior balcony suite with substantial balcony (only 1 available)</li><li>Located on the Bridge Deck, mid-ship location</li><li>344ft&sup2; / 32m&sup2;&nbsp;</li><li>Large sliding doors onto balcony</li><li>Seating area with sofa bed</li></ul>↵","Expansive junior balcony suite with substantial balcony (only 1 available)Located on the Bridge Deck, mid-ship location344ft² / 32m² Large sliding doors onto balconySeating area with sofa bed↵",https://imgix.swoop-antarctica.com/LIN_4_LIN_RTD_ENDURANCE_CABIN-CAT6.jpg,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
,Cabin ,Antarctica,National Geographic Resolution,Category 05 - Balcony,"<ul><li>Located on the Bridge Deck, mid-ship location</li><li>205ft&sup2; / 19m&sup2;</li><li>Convenient access to the fitness studio</li><li>Large sliding doors onto balcony</li><li>Sofa seating area</li></ul>↵","Located on the Bridge Deck, mid-ship location205ft² / 19m²Convenient access to the fitness studioLarge sliding doors onto balconySofa seating area↵",https://imgix.swoop-antarctica.com/LIN_4_LIN_RTD_ENDURANCE_CABIN-CAT5.jpg,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
,Cabin ,Antarctica,National Geographic Resolution,Category 04 - Balcony,<ul><li>Located on the Lounge Deck&nbsp;</li><li>205ft&sup2; / 19m&sup2;</li><li>Quick access to the bow observation deck</li><li>Large sliding doors onto balcony</li><li>Sofa seating area</li></ul>↵,Located on the Lounge Deck 205ft² / 19m²Quick access to the bow observation deckLarge sliding doors onto balconySofa seating area↵,https://imgix.swoop-antarctica.com/LIN_4_LIN_RTD_ENDURANCE_CABIN-CAT4.jpg,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
,Cabin ,Antarctica,National Geographic Resolution,Category 03 - Balcony,<ul><li>Located on the Main Deck</li><li>205ft&sup2; / 19m&sup2;</li><li>Convenient access to main restaurant&nbsp;</li><li>Large sliding doors onto balcony</li><li>Sofa seating area</li></ul>↵,Located on the Main Deck205ft² / 19m²Convenient access to main restaurant Large sliding doors onto balconySofa seating area↵,https://imgix.swoop-antarctica.com/LIN_4_LIN_RTD_ENDURANCE_CABIN-CAT3.jpg,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
,Cabin ,Antarctica,National Geographic Resolution,Category 02 - Window,<ul><li>Located on the Fore Deck</li><li>205ft&sup2; / 19m&sup2;</li><li>Two large windows&nbsp;</li><li>Alcove seating &amp; relax chair</li></ul>↵,Located on the Fore Deck205ft² / 19m²Two large windows Alcove seating & relax chair↵,https://imgix.swoop-antarctica.com/LIN_4_LIN_RTD_ENDURANCE_CABIN-CAT2-416.jpg,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
,Cabin ,Antarctica,National Geographic Resolution,Category 01 - Window,"<ul><li>Located on the Fore Deck, forward location towards the bow</li><li>183m&sup2; / 17m&sup2;&nbsp;</li><li>Two large windows&nbsp;</li><li>Alcove seating &amp; relax chair</li></ul>↵","Located on the Fore Deck, forward location towards the bow183m² / 17m² Two large windows Alcove seating & relax chair↵",https://imgix.swoop-antarctica.com/LIN_4_LIN_RTD_ENDURANCE_CABIN-CAT1-406.jpg,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
,Cabin ,Antarctica,National Geographic Resolution,Single & Premium Single,<ul><li>140ft&sup2; / 13m&sup2;&nbsp;</li><li>Quick access to outdoor viewing area / bow observation deck</li><li>Large sliding doors onto balcony</li><li>Single bed &amp; desk area</li></ul><hr><p><b>Please note there is a price differential between these two solo cabin categories</b><br></p><p>Single Category A Solo (SA) is on the Main Deck</p><p>Premium Single Category B Solo (SB) is on the Lounge Deck</p>↵,140ft² / 13m² Quick access to outdoor viewing area / bow observation deckLarge sliding doors onto balconySingle bed & desk areaPlease note there is a price differential between these two solo cabin categoriesSingle Category A Solo (SA) is on the Main DeckPremium Single Category B Solo (SB) is on the Lounge Deck↵,https://imgix.swoop-antarctica.com/LIN_4_LIN_RTD_ENDURANCE_CABIN-SINGLE.jpg,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
,Cabin ,Antarctica,Silver Endeavour,Owner's Suite,"<ul><li>1,868ft&sup2; / 174m&sup2; including veranda&nbsp;</li><li>Located on the starboard bow on deck 7</li><li>Unparalled private veranda&nbsp;&nbsp;</li><li>Living room: dining area for in-suite dining</li><li>Main bedroom: large walk-in wardrobe and bathroom with double vanity, walk-in shower and whirlpool bath</li><li>Second bedroom: separate wardrobe and a bathroom with walk-in shower</li><li>Three large flatscreen TVs with interactive media library</li><li>Sound system with Bluetooth connectivity</li><li>Espresso machine</li></ul>↵","1,868ft² / 174m² including veranda Located on the starboard bow on deck 7Unparalled private veranda  Living room: dining area for in-suite diningMain bedroom: large walk-in wardrobe and bathroom with double vanity, walk-in shower and whirlpool bathSecond bedroom: separate wardrobe and a bathroom with walk-in showerThree large flatscreen TVs with interactive media librarySound system with Bluetooth connectivityEspresso machine↵",https://imgix.swoop-antarctica.com/SSEA_3_SSEA_RTD_S-ENDEAVOUR-OWNERS-CABIN.jpg,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
,Cabin ,Antarctica,Silver Endeavour,Grand Suite,"<ul><li>Available as a one bedroom configuration (note that a third guest can be accommodated in an additional single internal bedroom) or as two full bedrooms by adjoining with an interconnecting Superior Veranda Suite.<br></li><li>One Bedroom: 1,668ft&sup2; / 155m&sup2; including veranda</li><li>Located on the port bow of deck 7&nbsp;</li><li>Large veranda: patio furniture and floor-to-ceiling glass doors</li><li>Living room: sitting area with dining area</li><li>Bathroom: double vanity, walk-in shower and whirlpool bath</li><li>Three large flat-screen TVs with interactive media library</li><li>Sound system with Bluetooth connectivity</li><li>Espresso machine</li></ul>↵","Available as a one bedroom configuration (note that a third guest can be accommodated in an additional single internal bedroom) or as two full bedrooms by adjoining with an interconnecting Superior Veranda Suite.One Bedroom: 1,668ft² / 155m² including verandaLocated on the port bow of deck 7 Large veranda: patio furniture and floor-to-ceiling glass doorsLiving room: sitting area with dining areaBathroom: double vanity, walk-in shower and whirlpool bathThree large flat-screen TVs with interactive media librarySound system with Bluetooth connectivityEspresso machine↵",https://imgix.swoop-antarctica.com/SSEA_3_SSEA_RTD_S-ENDEAVOUR-GRAND-CABIN.jpg,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
,Cabin ,Antarctica,Silver Endeavour,Premium Veranda,<ul><li>356ft&sup2; / 33m&sup2;&nbsp;including veranda</li><li>Located on Decks 6 and 7</li><li>Spacious private balcony</li><li>Sitting area: convertible sofa to accommodate an additional guest</li><li>Bathroom: double faucets on large vanity and walk-in shower</li><li>One large flat-screen TV with interactive media library</li></ul>↵,356ft² / 33m² including verandaLocated on Decks 6 and 7Spacious private balconySitting area: convertible sofa to accommodate an additional guestBathroom: double faucets on large vanity and walk-in showerOne large flat-screen TV with interactive media library↵,https://imgix.swoop-antarctica.com/SSEA_3_SSEA_RTD_S-ENDEAVOUR-PREMIUM-VERANDA-CABIN.jpg,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
,Cabin ,Antarctica,Silver Endeavour,Deluxe Veranda,<ul><li>356ft&sup2; / 33m&sup2;&nbsp;including veranda</li><li>Located on Decks 6 and 7</li><li>Spacious private balcony</li><li>Sitting area: convertible sofa to accommodate an additional guest</li><li>Bathroom: double faucets on large vanity and walk-in shower</li><li>One large flat-screen TV with interactive media library</li></ul>↵,356ft² / 33m² including verandaLocated on Decks 6 and 7Spacious private balconySitting area: convertible sofa to accommodate an additional guestBathroom: double faucets on large vanity and walk-in showerOne large flat-screen TV with interactive media library↵,https://imgix.swoop-antarctica.com/SSEA_3_SSEA_RTD_S-ENDEAVOUR-DELUXE-VERANDA-CABIN.jpg,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
,Cabin ,Antarctica,Silver Endeavour,Superior Veranda,"<ul><li>356ft&sup2; / 33m&sup2;&nbsp;including veranda</li><li>Located on Decks 6, 7 and 8</li><li>Spacious private balcony</li><li>Sitting area: convertible sofa to accommodate an additional guest</li><li>Bathroom: double faucets on large vanity and walk-in shower</li><li>One large flat-screen TV with interactive media library</li></ul>↵","356ft² / 33m² including verandaLocated on Decks 6, 7 and 8Spacious private balconySitting area: convertible sofa to accommodate an additional guestBathroom: double faucets on large vanity and walk-in showerOne large flat-screen TV with interactive media library↵",https://imgix.swoop-antarctica.com/SSEA_3_SSEA_RTD_S-ENDEAVOUR-SUP-VERANDA-CABIN.jpg,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
,Cabin ,Antarctica,Silver Endeavour,Silver Suite,<ul><li>535ft&sup2; / 50m&sup2;&nbsp;including veranda</li><li>Located on Deck 8</li><li>Veranda: patio furniture and floor-to-ceiling glass doors&nbsp;</li><li>Seating area: convertible sofa to accommodate an additional guest</li><li>In-room dining area</li><li>Bathroom: double vanity and walk-in shower</li><li>Two large flat-screen TVs with interactive media library </li><li>Sound system with Bluetooth connectivity&nbsp;</li><li>Espresso machine</li></ul>↵,535ft² / 50m² including verandaLocated on Deck 8Veranda: patio furniture and floor-to-ceiling glass doors Seating area: convertible sofa to accommodate an additional guestIn-room dining areaBathroom: double vanity and walk-in showerTwo large flat-screen TVs with interactive media library Sound system with Bluetooth connectivity Espresso machine↵,https://imgix.swoop-antarctica.com/SSEA_3_SSEA_RTD_S-ENDEAVOUR-SILVER-CABIN3.jpg,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
,Cabin ,Antarctica,Silver Endeavour,Veranda Suite,<ul><li>356ft&sup2; / 33m&sup2; including veranda</li><li>Located on Decks 5 and 6&nbsp;<br></li><li>Spacious private balcony</li><li>Sitting area: convertible sofa to accommodate an additional guest</li><li>Bathroom: double faucets on large vanity and walk-in shower</li><li>One large flat-screen TV with interactive media library</li></ul>↵,356ft² / 33m² including verandaLocated on Decks 5 and 6 Spacious private balconySitting area: convertible sofa to accommodate an additional guestBathroom: double faucets on large vanity and walk-in showerOne large flat-screen TV with interactive media library↵,https://imgix.swoop-antarctica.com/SSEA_3_SSEA_RTD_S-ENDEAVOUR-VERANDA-CABIN.jpg,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
,Cabin ,Antarctica,Silver Endeavour,Master Suite,"<ul><li>&nbsp;1163ft&sup2; / 108m&sup2; including veranda&nbsp;</li><li>Located on Deck 8 aft</li><li>Unique domed glazing surrounding a large open plan living room with sitting and dining areas&nbsp;</li><li>Bathroom with double vanity, walk-in shower and separate whirlpool bath&nbsp;</li><li>Two large flat-screen TVs with Interactive Media Library</li><li>Sound system with Bluetooth connectivity</li><li>Espresso machine</li></ul>↵"," 1163ft² / 108m² including veranda Located on Deck 8 aftUnique domed glazing surrounding a large open plan living room with sitting and dining areas Bathroom with double vanity, walk-in shower and separate whirlpool bath Two large flat-screen TVs with Interactive Media LibrarySound system with Bluetooth connectivityEspresso machine↵",https://imgix.swoop-antarctica.com/SSEA_3_SSEA_RTD_SILVER-ENDEAVOUR-MASTER-SUITE.jpg,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
,Cabin ,Antarctica,Silver Endeavour,Signature Suite,"<ul><li>721 - 850ft&sup2; / 67 - 78m&sup2; including veranda&nbsp;</li><li>Located on Deck 8 </li><li>Separate living room with additional dining area with floor to ceiling glazing</li><li>Bathroom with double vanity, walk-in shower and separate whirlpool bath </li><li>Two large flat-screen TVs with Interactive Media Library&nbsp;</li><li>Sound system with Bluetooth connectivity</li><li>Espresso machine</li></ul>↵","721 - 850ft² / 67 - 78m² including veranda Located on Deck 8 Separate living room with additional dining area with floor to ceiling glazingBathroom with double vanity, walk-in shower and separate whirlpool bath Two large flat-screen TVs with Interactive Media Library Sound system with Bluetooth connectivityEspresso machine↵",https://imgix.swoop-antarctica.com/SSEA_3_SSEA_RTD_SILVER-ENDEAVOUR_SIGNATURE-SUITE.jpg,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
,Cabin ,Antarctica,Ocean Albatros,Family Suite (Brynhilde Suite),"<ul><li>Located on Deck 7</li><li>Approximately 538 ft² (50 m²)<br></li><li>Two double bedrooms - interconnecting French Balcony Suites<br></li><li>Separate living area with sofa bed, table and chair<br></li><li>Two spacious bathrooms</li><li>Also known as the Brynhilde Suite<br></li></ul>↵","Located on Deck 7Approximately 538 ft² (50 m²)Two double bedrooms - interconnecting French Balcony SuitesSeparate living area with sofa bed, table and chairTwo spacious bathroomsAlso known as the Brynhilde Suite↵",https://imgix.swoop-antarctica.com/OAL_4_OAL_RTD_Ocean-Albatros-Family-Suite-1-1.jpg,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
,Cabin ,Antarctica,Ocean Albatros,Premium Suite (Freydis Suite),"<ul><li>Located on Deck 4</li><li>Approximately 452 ft² (42 m²)<br></li><li>Private balcony<br></li><li>Double bed or two single beds<br></li><li>Separate living area with sofa bed, table and chair<br></li><li>Spacious bathroom</li><li>Also known as the Freydis Suite<br></li></ul>↵","Located on Deck 4Approximately 452 ft² (42 m²)Private balconyDouble bed or two single bedsSeparate living area with sofa bed, table and chairSpacious bathroomAlso known as the Freydis Suite↵",https://imgix.swoop-antarctica.com/ALB_4_ALB_RTD_PremiumSuite.jpeg,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
,Cabin ,Antarctica,Ocean Albatros,Category A - Junior Suite,"<ul><li>Located on Deck 7</li><li>Approximately 388 ft²-420 ft²&nbsp;(36 m²-39 m²)<br></li><li>Private balcony<br></li><li>Double bed or two single beds</li><li>Option to convert to a triple capacity<br></li><li>Sofa bed, table and chair<br></li><li>Spacious bathroom&nbsp;</li></ul>↵","Located on Deck 7Approximately 388 ft²-420 ft² (36 m²-39 m²)Private balconyDouble bed or two single bedsOption to convert to a triple capacitySofa bed, table and chairSpacious bathroom ↵",https://imgix.swoop-antarctica.com/ALB_4_ALB_RTD_CatASuite.jpeg,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
,Cabin ,Antarctica,Ocean Albatros,Category B - Balcony Suite,"<ul><li>Located on Deck 4 &amp; Deck 6<br></li><li>Approximately 323 ft²-344 ft² (30&nbsp;m²-32 m²)</li><li>Private balcony</li><li>Double bed or two single beds</li><li>Ensuite</li><li>For trips operating November 2024-March 2025: Cabins 428 and 429 are accessible cabins, with wet room style bathrooms, with no shower tray, a fold down seat and a shower curtain rather than glass. These cabins also have automatic open and close doors to the public corridor and also ramps can be provided to smooth access across the lip of the balcony door.</li></ul>↵","Located on Deck 4 & Deck 6Approximately 323 ft²-344 ft² (30 m²-32 m²)Private balconyDouble bed or two single bedsEnsuiteFor trips operating November 2024-March 2025: Cabins 428 and 429 are accessible cabins, with wet room style bathrooms, with no shower tray, a fold down seat and a shower curtain rather than glass. These cabins also have automatic open and close doors to the public corridor and also ramps can be provided to smooth access across the lip of the balcony door.↵",https://imgix.swoop-antarctica.com/ALB_4_ALB_RTD_Ocean-Albatros-Cat-B-Stateroom.jpg,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
,Cabin ,Antarctica,Ocean Albatros,Category C - Balcony Stateroom,<ul><li>Located on Deck 4 &amp; Deck 6<br></li><li>Approximately 194 ft²-237 ft²&nbsp;(18 m²-22 m²)&nbsp;</li><li>Private balcony</li><li>Double bed or two single beds</li><li>From Nov 2024 - March 2025 select cabins have a seating area with chairs or sofa bed (which can be used for a child)</li><li>Ensuite<br></li><li>Option to book two cabins with connecting doors if travelling as a group</li></ul>↵,Located on Deck 4 & Deck 6Approximately 194 ft²-237 ft² (18 m²-22 m²) Private balconyDouble bed or two single bedsFrom Nov 2024 - March 2025 select cabins have a seating area with chairs or sofa bed (which can be used for a child)EnsuiteOption to book two cabins with connecting doors if travelling as a group↵,https://imgix.swoop-antarctica.com/ALB_4_ALB_RTD_Ocean-Albatros-Cat-C-No-Seating.jpg,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
,Cabin ,Antarctica,Ocean Albatros,Category E - French Balcony Stateroom,<ul><li>Located on Deck 7</li><li>Approximately 151 ft² (14 m²)<br></li><li>French balcony</li><li>Floor-to-ceiling windows</li><li>Double bed</li><li>Ensuite&nbsp;</li></ul>↵,Located on Deck 7Approximately 151 ft² (14 m²)French balconyFloor-to-ceiling windowsDouble bedEnsuite ↵,https://imgix.swoop-antarctica.com/ALB_4_ALB_RTD_CatEStateroom.jpeg,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
